192.168.86.1,192.168.86.37,53,49826,147
192.168.86.37,52.105.47.39,50942,443,52
192.168.86.1,192.168.86.37,53,49826,147
52.105.47.39,192.168.86.37,443,50942,52
192.168.86.37,52.105.47.39,50942,443,40
192.168.86.37,52.105.47.39,50942,443,344
52.105.47.39,192.168.86.37,443,50942,139
192.168.86.37,52.105.47.39,50942,443,415
52.105.47.39,192.168.86.37,443,50942,5880
52.105.47.39,192.168.86.37,443,50942,265
192.168.86.37,52.105.47.39,50942,443,40
192.168.86.37,52.105.47.39,50942,443,114
192.168.86.37,52.105.47.39,50942,443,1500
192.168.86.37,52.105.47.39,50942,443,1017
52.105.47.39,192.168.86.37,443,50942,40
52.105.47.39,192.168.86.37,443,50942,143
192.168.86.37,50.116.1.184,50891,443,40
192.168.86.37,50.116.1.184,50912,443,40
192.168.86.37,50.116.1.184,50943,443,52
192.168.86.37,50.116.1.184,50944,443,52
192.168.86.37,52.105.47.39,50942,443,40
50.116.1.184,192.168.86.37,443,50891,40
50.116.1.184,192.168.86.37,443,50943,52
50.116.1.184,192.168.86.37,443,50944,52
50.116.1.184,192.168.86.37,443,50912,40
192.168.86.37,50.116.1.184,50943,443,40
192.168.86.37,50.116.1.184,50944,443,40
192.168.86.37,50.116.1.184,50944,443,1500
192.168.86.37,50.116.1.184,50944,443,539
192.168.86.37,50.116.1.184,50943,443,1500
192.168.86.37,50.116.1.184,50943,443,507
52.105.47.39,192.168.86.37,443,50942,4420
52.105.47.39,192.168.86.37,443,50942,315
192.168.86.37,52.105.47.39,50942,443,40
50.116.1.184,192.168.86.37,443,50944,40
50.116.1.184,192.168.86.37,443,50944,177
50.116.1.184,192.168.86.37,443,50943,40
50.116.1.184,192.168.86.37,443,50943,177
192.168.86.37,50.116.1.184,50944,443,91
192.168.86.37,50.116.1.184,50943,443,91
50.116.1.184,192.168.86.37,443,50943,40
50.116.1.184,192.168.86.37,443,50944,40
192.168.86.24,239.255.255.250,1900,1900,333
192.168.86.24,239.255.255.250,1900,1900,333
192.168.86.24,239.255.255.250,1900,1900,342
192.168.86.24,239.255.255.250,1900,1900,342
192.168.86.24,239.255.255.250,1900,1900,336
192.168.86.24,239.255.255.250,1900,1900,336
192.168.86.35,255.255.255.255,58792,9999,86
192.168.86.37,20.189.173.26,50835,443,124
192.168.86.37,20.189.173.26,50835,443,79
192.168.86.37,20.189.173.26,50835,443,975
192.168.86.37,192.168.86.1,50945,53,52
192.168.86.37,192.168.86.1,50946,53,52
192.168.86.1,192.168.86.37,53,50945,52
192.168.86.1,192.168.86.37,53,50946,52
192.168.86.37,192.168.86.1,50945,53,40
192.168.86.37,192.168.86.1,50946,53,40
192.168.86.37,192.168.86.1,50946,53,42
192.168.86.37,192.168.86.1,50946,53,91
192.168.86.37,192.168.86.1,50945,53,42
192.168.86.37,192.168.86.1,50945,53,91
192.168.86.1,192.168.86.37,53,50946,40
